Plot,Species,Abundance,PID,Incidence,Longitude,Latitude,Range_Edge_Distance,Forest_Cover_Percentage,Edge_Dist_in_km,posdistancekm,sqrtdistancekmpos,sqrt_dist_edge,forest_cover_prop
F5,platyrrhinus.helleri,6,PID0093,1,-8770622.161,2034298.207,29591.77627,71.2756624,29.59177627,29.59177627,5.439832375,5.439832375,0.712756624
F5,micronycteris.microtis,0,PID0093,0,-8770622.161,2034298.207,267107.33,71.2756624,267.10733,267.10733,16.34341855,16.34341855,0.712756624
F5,mimon.cozumelae,0,PID0093,0,-8770622.161,2034298.207,-140433.3239,71.2756624,-140.4333239,140.4333239,11.8504567,-11.8504567,0.712756624
F5,myotis.keaysi,1,PID0093,1,-8770622.161,2034298.207,211154.0163,71.2756624,211.1540163,211.1540163,14.53113954,14.53113954,0.712756624
F5,mimon.crenulatum,0,PID0093,0,-8770622.161,2034298.207,5156.415743,71.2756624,5.156415743,5.156415743,2.270774261,2.270774261,0.712756624
F5,diaemus.youngi,0,PID0093,0,-8770622.161,2034298.207,16071.35631,71.2756624,16.07135631,16.07135631,4.008909616,4.008909616,0.712756624
F5,uroderma.magnirostrum,4,PID0093,1,-8770622.161,2034298.207,-187502.5698,71.2756624,-187.5025698,187.5025698,13.69315777,-13.69315777,0.712756624
F5,chiroderma.villosum,0,PID0093,0,-8770622.161,2034298.207,49021.06914,71.2756624,49.02106914,49.02106914,7.001504777,7.001504777,0.712756624
F5,artibeus.lituratus,36,PID0093,1,-8770622.161,2034298.207,288866.6643,71.2756624,288.8666643,288.8666643,16.99607791,16.99607791,0.712756624
F5,carollia.perspicillata,4,PID0093,1,-8770622.161,2034298.207,57061.3,71.2756624,57.0613,57.0613,7.553893036,7.553893036,0.712756624
F5,trachops.cirrhosus,0,PID0093,0,-8770622.161,2034298.207,109901.7109,71.2756624,109.9017109,109.9017109,10.48340169,10.48340169,0.712756624
F5,sturnira.lilium,8,PID0093,1,-8770622.161,2034298.207,-4968394.114,71.2756624,-4968.394114,4968.394114,70.48683646,-70.48683646,0.712756624
F5,artibeus.jamaicensis,5,PID0093,1,-8770622.161,2034298.207,288867.9099,71.2756624,288.8679099,288.8679099,16.99611455,16.99611455,0.712756624
F5,glossophaga.commissarisi,0,PID0093,0,-8770622.161,2034298.207,110122.6057,71.2756624,110.1226057,110.1226057,10.49393185,10.49393185,0.712756624
F5,bauerus.dubiaquercus,0,PID0093,0,-8770622.161,2034298.207,48347.90856,71.2756624,48.34790856,48.34790856,6.953266035,6.953266035,0.712756624
F5,carollia.sowelli,33,PID0093,1,-8770622.161,2034298.207,288867.9099,71.2756624,288.8679099,288.8679099,16.99611455,16.99611455,0.712756624
F5,chrotopterus.auritus,0,PID0093,0,-8770622.161,2034298.207,271946.0612,71.2756624,271.9460612,271.9460612,16.49078716,16.49078716,0.712756624
F5,lophostoma.brasiliense,0,PID0093,0,-8770622.161,2034298.207,-27075.30585,71.2756624,-27.07530585,27.07530585,5.203393686,-5.203393686,0.712756624
F6,phyllostomus.discolor,0,PID0093,0,-8764767.176,2025761.552,44104.15783,55.16332982,44.10415783,44.10415783,6.641096132,6.641096132,0.551633298
F6,chiroderma.salvini,0,PID0093,0,-8764767.176,2025761.552,67986.51739,55.16332982,67.98651739,67.98651739,8.245393707,8.245393707,0.551633298
F6,diaemus.youngi,0,PID0093,0,-8764767.176,2025761.552,6762.20457,55.16332982,6.76220457,6.76220457,2.600423921,2.600423921,0.551633298
F6,lampronycteris.brachyotis,0,PID0093,0,-8764767.176,2025761.552,53862.186,55.16332982,53.862186,53.862186,7.339086183,7.339086183,0.551633298
F6,lophostoma.evotis,0,PID0093,0,-8764767.176,2025761.552,44258.37958,55.16332982,44.25837958,44.25837958,6.652697166,6.652697166,0.551633298
F6,glossophaga.soricina,1,PID0093,1,-8764767.176,2025761.552,294602.3901,55.16332982,294.6023901,294.6023901,17.16398526,17.16398526,0.551633298
F6,artibeus.watsoni,7,PID0093,1,-8764767.176,2025761.552,-41780.71437,55.16332982,-41.78071437,41.78071437,6.463800304,-6.463800304,0.551633298
F6,platyrrhinus.helleri,0,PID0093,0,-8764767.176,2025761.552,23503.94451,55.16332982,23.50394451,23.50394451,4.848086685,4.848086685,0.551633298
F6,uroderma.magnirostrum,5,PID0093,1,-8764767.176,2025761.552,-185924.7468,55.16332982,-185.9247468,185.9247468,13.6354225,-13.6354225,0.551633298
F6,desmodus.rotundus,0,PID0093,0,-8764767.176,2025761.552,294602.3901,55.16332982,294.6023901,294.6023901,17.16398526,17.16398526,0.551633298
F6,micronycteris.microtis,0,PID0093,0,-8764767.176,2025761.552,276801.2122,55.16332982,276.8012122,276.8012122,16.6373439,16.6373439,0.551633298
F6,carollia.perspicillata,6,PID0093,1,-8764767.176,2025761.552,51133.65687,55.16332982,51.13365687,51.13365687,7.150780158,7.150780158,0.551633298
F6,tonatia.saurophila,0,PID0093,0,-8764767.176,2025761.552,53806.38342,55.16332982,53.80638342,53.80638342,7.335283459,7.335283459,0.551633298
F6,centurio.senex,1,PID0093,1,-8764767.176,2025761.552,294598.4016,55.16332982,294.5984016,294.5984016,17.16386907,17.16386907,0.551633298
F6,glossophaga.commissarisi,0,PID0093,0,-8764767.176,2025761.552,117695.2358,55.16332982,117.6952358,117.6952358,10.84874351,10.84874351,0.551633298
F6,vampyressa.thyone,0,PID0093,0,-8764767.176,2025761.552,34330.23585,55.16332982,34.33023585,34.33023585,5.859200957,5.859200957,0.551633298
F6,vampyrodes.major,0,PID0093,0,-8764767.176,2025761.552,126229.2502,55.16332982,126.2292502,126.2292502,11.23517914,11.23517914,0.551633298
F6,thyroptera.tricolor,0,PID0093,0,-8764767.176,2025761.552,39096.13025,55.16332982,39.09613025,39.09613025,6.252689841,6.252689841,0.551633298
F6,mimon.cozumelae,0,PID0093,0,-8764767.176,2025761.552,-139091.5991,55.16332982,-139.0915991,139.0915991,11.79371015,-11.79371015,0.551633298
F6,chiroderma.villosum,0,PID0093,0,-8764767.176,2025761.552,45253.36341,55.16332982,45.25336341,45.25336341,6.727062019,6.727062019,0.551633298
F6,lophostoma.brasiliense,0,PID0093,0,-8764767.176,2025761.552,-31206.79246,55.16332982,-31.20679246,31.20679246,5.586304007,-5.586304007,0.551633298
F6,bauerus.dubiaquercus,1,PID0093,1,-8764767.176,2025761.552,39139.55333,55.16332982,39.13955333,39.13955333,6.25616123,6.25616123,0.551633298
F6,artibeus.jamaicensis,1,PID0093,1,-8764767.176,2025761.552,294602.3901,55.16332982,294.6023901,294.6023901,17.16398526,17.16398526,0.551633298
F6,artibeus.lituratus,12,PID0093,1,-8764767.176,2025761.552,294601.1354,55.16332982,294.6011354,294.6011354,17.16394871,17.16394871,0.551633298
F6,artibeus.phaeotis,4,PID0093,1,-8764767.176,2025761.552,-4839.84886,55.16332982,-4.83984886,4.83984886,2.19996565,-2.19996565,0.551633298
F6,chrotopterus.auritus,0,PID0093,0,-8764767.176,2025761.552,277360.035,55.16332982,277.360035,277.360035,16.65412967,16.65412967,0.551633298
F6,mimon.crenulatum,0,PID0093,0,-8764767.176,2025761.552,542.3001135,55.16332982,0.542300114,0.542300114,0.736410289,0.736410289,0.551633298
F6,trachops.cirrhosus,0,PID0093,0,-8764767.176,2025761.552,101365.4921,55.16332982,101.3654921,101.3654921,10.06804311,10.06804311,0.551633298
F6,sturnira.lilium,1,PID0093,1,-8764767.176,2025761.552,-4958141.515,55.16332982,-4958.141515,4958.141515,70.41407185,-70.41407185,0.551633298
F6,myotis.keaysi,0,PID0093,0,-8764767.176,2025761.552,211476.0868,55.16332982,211.4760868,211.4760868,14.5422174,14.5422174,0.551633298
F6,carollia.sowelli,11,PID0093,1,-8764767.176,2025761.552,294602.3901,55.16332982,294.6023901,294.6023901,17.16398526,17.16398526,0.551633298
F7,lampronycteris.brachyotis,0,PID0093,0,-8764691.082,2046078.954,71997.67056,70.74412074,71.99767056,71.99767056,8.48514411,8.48514411,0.707441207
F7,chiroderma.salvini,0,PID0093,0,-8764691.082,2046078.954,51390.21399,70.74412074,51.39021399,51.39021399,7.168696813,7.168696813,0.707441207
F7,lophostoma.evotis,0,PID0093,0,-8764691.082,2046078.954,62144.97373,70.74412074,62.14497373,62.14497373,7.88320834,7.88320834,0.707441207
F7,vampyrodes.major,0,PID0093,0,-8764691.082,2046078.954,146042.8929,70.74412074,146.0428929,146.0428929,12.08482076,12.08482076,0.707441207
F7,mimon.cozumelae,0,PID0093,0,-8764691.082,2046078.954,-130351.1995,70.74412074,-130.3511995,130.3511995,11.41714498,-11.41714498,0.707441207
F7,phyllostomus.discolor,0,PID0093,0,-8764691.082,2046078.954,23958.33134,70.74412074,23.95833134,23.95833134,4.894724848,4.894724848,0.707441207
F7,glossophaga.soricina,6,PID0093,1,-8764691.082,2046078.954,295364.8998,70.74412074,295.3648998,295.3648998,17.1861834,17.1861834,0.707441207
F7,trachops.cirrhosus,0,PID0093,0,-8764691.082,2046078.954,121683.0315,70.74412074,121.6830315,121.6830315,11.0310032,11.0310032,0.707441207
F7,thyroptera.tricolor,0,PID0093,0,-8764691.082,2046078.954,57744.91459,70.74412074,57.74491459,57.74491459,7.599007474,7.599007474,0.707441207
F7,centurio.senex,0,PID0093,0,-8764691.082,2046078.954,295360.9841,70.74412074,295.3609841,295.3609841,17.18606948,17.18606948,0.707441207
F7,myotis.keaysi,0,PID0093,0,-8764691.082,2046078.954,199656.5161,70.74412074,199.6565161,199.6565161,14.12998642,14.12998642,0.707441207
F7,chiroderma.villosum,0,PID0093,0,-8764691.082,2046078.954,61114.61425,70.74412074,61.11461425,61.11461425,7.817583658,7.817583658,0.707441207
F7,platyrrhinus.helleri,0,PID0093,0,-8764691.082,2046078.954,42665.83943,70.74412074,42.66583943,42.66583943,6.531909325,6.531909325,0.707441207
F7,glossophaga.commissarisi,1,PID0093,1,-8764691.082,2046078.954,97557.92141,70.74412074,97.55792141,97.55792141,9.877141358,9.877141358,0.707441207
F7,carollia.perspicillata,17,PID0093,1,-8764691.082,2046078.954,70176.10247,70.74412074,70.17610247,70.17610247,8.37711779,8.37711779,0.707441207
F7,lophostoma.brasiliense,0,PID0093,0,-8764691.082,2046078.954,-13942.35665,70.74412074,-13.94235665,13.94235665,3.733946525,-3.733946525,0.707441207
F7,tonatia.saurophila,0,PID0093,0,-8764691.082,2046078.954,67396.79148,70.74412074,67.39679148,67.39679148,8.209554889,8.209554889,0.707441207
F7,mimon.crenulatum,0,PID0093,0,-8764691.082,2046078.954,18246.06285,70.74412074,18.24606285,18.24606285,4.271541039,4.271541039,0.707441207
F7,diaemus.youngi,0,PID0093,0,-8764691.082,2046078.954,26844.61743,70.74412074,26.84461743,26.84461743,5.181179154,5.181179154,0.707441207
F7,uroderma.magnirostrum,3,PID0093,1,-8764691.082,2046078.954,-199891.5819,70.74412074,-199.8915819,199.8915819,14.13830195,-14.13830195,0.707441207
F7,vampyressa.thyone,1,PID0093,1,-8764691.082,2046078.954,53088.78245,70.74412074,53.08878245,53.08878245,7.286204942,7.286204942,0.707441207
F7,desmodus.rotundus,0,PID0093,0,-8764691.082,2046078.954,295364.8998,70.74412074,295.3648998,295.3648998,17.1861834,17.1861834,0.707441207
F7,chrotopterus.auritus,0,PID0093,0,-8764691.082,2046078.954,278883.2464,70.74412074,278.8832464,278.8832464,16.6997978,16.6997978,0.707441207
F7,artibeus.phaeotis,2,PID0093,1,-8764691.082,2046078.954,15051.38571,70.74412074,15.05138571,15.05138571,3.879611541,3.879611541,0.707441207
F7,sturnira.lilium,10,PID0093,1,-8764691.082,2046078.954,-4973116.794,70.74412074,-4973.116794,4973.116794,70.52032894,-70.52032894,0.707441207
F7,micronycteris.microtis,1,PID0093,1,-8764691.082,2046078.954,257181.5703,70.74412074,257.1815703,257.1815703,16.03688156,16.03688156,0.707441207
F7,artibeus.watsoni,3,PID0093,1,-8764691.082,2046078.954,-35798.47472,70.74412074,-35.79847472,35.79847472,5.983182658,-5.983182658,0.707441207
F7,bauerus.dubiaquercus,0,PID0093,0,-8764691.082,2046078.954,59285.5669,70.74412074,59.2855669,59.2855669,7.699712131,7.699712131,0.707441207
F7,artibeus.jamaicensis,17,PID0093,1,-8764691.082,2046078.954,295364.8998,70.74412074,295.3648998,295.3648998,17.1861834,17.1861834,0.707441207
F7,artibeus.lituratus,19,PID0093,1,-8764691.082,2046078.954,295363.668,70.74412074,295.363668,295.363668,17.18614756,17.18614756,0.707441207
F7,carollia.sowelli,28,PID0093,1,-8764691.082,2046078.954,295364.8998,70.74412074,295.3648998,295.3648998,17.1861834,17.1861834,0.707441207
F8,artibeus.watsoni,2,PID0093,1,-8787417.464,2024975.144,-63524.92171,65.03336846,-63.52492171,63.52492171,7.970252299,-7.970252299,0.650333685
F8,trachops.cirrhosus,0,PID0093,0,-8787417.464,2024975.144,100578.6479,65.03336846,100.5786479,100.5786479,10.02889066,10.02889066,0.650333685
F8,centurio.senex,0,PID0093,0,-8787417.464,2024975.144,271949.8074,65.03336846,271.9498074,271.9498074,16.49090075,16.49090075,0.650333685
F8,phyllostomus.discolor,0,PID0093,0,-8787417.464,2024975.144,42029.81916,65.03336846,42.02981916,42.02981916,6.483040888,6.483040888,0.650333685
F8,artibeus.lituratus,14,PID0093,1,-8787417.464,2024975.144,271952.5431,65.03336846,271.9525431,271.9525431,16.49098369,16.49098369,0.650333685
F8,carollia.perspicillata,0,PID0093,0,-8787417.464,2024975.144,42420.45863,65.03336846,42.42045863,42.42045863,6.513099004,6.513099004,0.650333685
F8,myotis.keaysi,2,PID0093,1,-8787417.464,2024975.144,230273.5938,65.03336846,230.2735938,230.2735938,15.17476833,15.17476833,0.650333685
F8,lampronycteris.brachyotis,0,PID0093,0,-8787417.464,2024975.144,42874.14792,65.03336846,42.87414792,42.87414792,6.547835361,6.547835361,0.650333685
F8,chiroderma.salvini,0,PID0093,0,-8787417.464,2024975.144,81762.34262,65.03336846,81.76234262,81.76234262,9.042253183,9.042253183,0.650333685
F8,artibeus.phaeotis,6,PID0093,1,-8787417.464,2024975.144,-7541.965239,65.03336846,-7.541965239,7.541965239,2.746263869,-2.746263869,0.650333685
F8,thyroptera.tricolor,0,PID0093,0,-8787417.464,2024975.144,33290.42534,65.03336846,33.29042534,33.29042534,5.769785554,5.769785554,0.650333685
F8,vampyressa.thyone,0,PID0093,0,-8787417.464,2024975.144,24825.81176,65.03336846,24.82581176,24.82581176,4.982550728,4.982550728,0.650333685
F8,chiroderma.villosum,0,PID0093,0,-8787417.464,2024975.144,30146.88903,65.03336846,30.14688903,30.14688903,5.490618274,5.490618274,0.650333685
F8,uroderma.magnirostrum,0,PID0093,0,-8787417.464,2024975.144,-168878.2482,65.03336846,-168.8782482,168.8782482,12.99531639,-12.99531639,0.650333685
F8,carollia.sowelli,36,PID0093,1,-8787417.464,2024975.144,271953.7986,65.03336846,271.9537986,271.9537986,16.49102176,16.49102176,0.650333685
F8,glossophaga.commissarisi,0,PID0093,0,-8787417.464,2024975.144,121974.0658,65.03336846,121.9740658,121.9740658,11.04418697,11.04418697,0.650333685
F8,lophostoma.evotis,0,PID0093,0,-8787417.464,2024975.144,32749.36015,65.03336846,32.74936015,32.74936015,5.722705667,5.722705667,0.650333685
F8,tonatia.saurophila,0,PID0093,0,-8787417.464,2024975.144,36457.65993,65.03336846,36.45765993,36.45765993,6.038017881,6.038017881,0.650333685
F8,glossophaga.soricina,14,PID0093,1,-8787417.464,2024975.144,271953.7986,65.03336846,271.9537986,271.9537986,16.49102176,16.49102176,0.650333685
F8,bauerus.dubiaquercus,4,PID0093,1,-8787417.464,2024975.144,36909.70689,65.03336846,36.90970689,36.90970689,6.075335949,6.075335949,0.650333685
F8,diaemus.youngi,0,PID0093,0,-8787417.464,2024975.144,9336.550116,65.03336846,9.336550116,9.336550116,3.055576888,3.055576888,0.650333685
F8,mimon.cozumelae,0,PID0093,0,-8787417.464,2024975.144,-159598.7147,65.03336846,-159.5987147,159.5987147,12.63323849,-12.63323849,0.650333685
F8,vampyrodes.major,1,PID0093,1,-8787417.464,2024975.144,130330.6143,65.03336846,130.3306143,130.3306143,11.41624344,11.41624344,0.650333685
F8,lophostoma.brasiliense,0,PID0093,0,-8787417.464,2024975.144,-43887.09573,65.03336846,-43.88709573,43.88709573,6.624733635,-6.624733635,0.650333685
F8,artibeus.jamaicensis,20,PID0093,1,-8787417.464,2024975.144,271953.7986,65.03336846,271.9537986,271.9537986,16.49102176,16.49102176,0.650333685
F8,micronycteris.microtis,0,PID0093,0,-8787417.464,2024975.144,272872.5356,65.03336846,272.8725356,272.8725356,16.51885394,16.51885394,0.650333685
F8,sturnira.lilium,13,PID0093,1,-8787417.464,2024975.144,-4972858.765,65.03336846,-4972.858765,4972.858765,70.51849945,-70.51849945,0.650333685
F8,platyrrhinus.helleri,6,PID0093,1,-8787417.464,2024975.144,15278.13356,65.03336846,15.27813356,15.27813356,3.908725311,3.908725311,0.650333685
F8,chrotopterus.auritus,0,PID0093,0,-8787417.464,2024975.144,254696.1,65.03336846,254.6961,254.6961,15.95920111,15.95920111,0.650333685
F8,mimon.crenulatum,0,PID0093,0,-8787417.464,2024975.144,-11930.83726,65.03336846,-11.93083726,11.93083726,3.454104408,-3.454104408,0.650333685
F8,desmodus.rotundus,0,PID0093,0,-8787417.464,2024975.144,271953.7986,65.03336846,271.9537986,271.9537986,16.49102176,16.49102176,0.650333685
F9,artibeus.watsoni,3,PID0093,1,-8768480.282,2037308.523,-41892.68425,57.96491228,-41.89268425,41.89268425,6.472455813,-6.472455813,0.579649123
F9,carollia.perspicillata,2,PID0093,1,-8768480.282,2037308.523,60633.08799,57.96491228,60.63308799,60.63308799,7.786725113,7.786725113,0.579649123
F9,artibeus.lituratus,54,PID0093,1,-8768480.282,2037308.523,291109.5378,57.96491228,291.1095378,291.1095378,17.06193242,17.06193242,0.579649123
F9,trachops.cirrhosus,4,PID0093,1,-8768480.282,2037308.523,112912.027,57.96491228,112.912027,112.912027,10.62600711,10.62600711,0.579649123
F9,centurio.senex,0,PID0093,0,-8768480.282,2037308.523,291106.8311,57.96491228,291.1068311,291.1068311,17.0618531,17.0618531,0.579649123
F9,vampyrodes.major,6,PID0093,1,-8768480.282,2037308.523,138307.5112,57.96491228,138.3075112,138.3075112,11.76042139,11.76042139,0.579649123
F9,bauerus.dubiaquercus,1,PID0093,1,-8768480.282,2037308.523,51063.29364,57.96491228,51.06329364,51.06329364,7.145858496,7.145858496,0.579649123
F9,chrotopterus.auritus,0,PID0093,0,-8768480.282,2037308.523,274299.4192,57.96491228,274.2994192,274.2994192,16.56198718,16.56198718,0.579649123
F9,tonatia.saurophila,0,PID0093,0,-8768480.282,2037308.523,58866.51824,57.96491228,58.86651824,58.86651824,7.672451905,7.672451905,0.579649123
F9,thyroptera.tricolor,0,PID0093,0,-8768480.282,2037308.523,48211.07173,57.96491228,48.21107173,48.21107173,6.943419311,6.943419311,0.579649123
F9,myotis.keaysi,1,PID0093,1,-8768480.282,2037308.523,207680.4032,57.96491228,207.6804032,207.6804032,14.41112082,14.41112082,0.579649123
F9,mimon.crenulatum,0,PID0093,0,-8768480.282,2037308.523,8849.421002,57.96491228,8.849421002,8.849421002,2.974797641,2.974797641,0.579649123
F9,uroderma.magnirostrum,50,PID0093,1,-8768480.282,2037308.523,-191124.7911,57.96491228,-191.1247911,191.1247911,13.82478901,-13.82478901,0.579649123
F9,desmodus.rotundus,0,PID0093,0,-8768480.282,2037308.523,291110.78,57.96491228,291.11078,291.11078,17.06196882,17.06196882,0.579649123
F9,artibeus.phaeotis,3,PID0093,1,-8768480.282,2037308.523,5685.697845,57.96491228,5.685697845,5.685697845,2.384470139,2.384470139,0.579649123
F9,diaemus.youngi,0,PID0093,0,-8768480.282,2037308.523,18731.53967,57.96491228,18.73153967,18.73153967,4.327994879,4.327994879,0.579649123
F9,lophostoma.evotis,0,PID0093,0,-8768480.282,2037308.523,52629.76343,57.96491228,52.62976343,52.62976343,7.254637374,7.254637374,0.579649123
F9,sturnira.lilium,8,PID0093,1,-8768480.282,2037308.523,-4969176.246,57.96491228,-4969.176246,4969.176246,70.49238431,-70.49238431,0.579649123
F9,vampyressa.thyone,0,PID0093,0,-8768480.282,2037308.523,43535.26134,57.96491228,43.53526134,43.53526134,6.598125593,6.598125593,0.579649123
F9,chiroderma.villosum,0,PID0093,0,-8768480.282,2037308.523,52592.82358,57.96491228,52.59282358,52.59282358,7.25209098,7.25209098,0.579649123
F9,artibeus.jamaicensis,54,PID0093,1,-8768480.282,2037308.523,291110.78,57.96491228,291.11078,291.11078,17.06196882,17.06196882,0.579649123
F9,glossophaga.commissarisi,0,PID0093,0,-8768480.282,2037308.523,106812.5699,57.96491228,106.8125699,106.8125699,10.33501669,10.33501669,0.579649123
F9,glossophaga.soricina,12,PID0093,1,-8768480.282,2037308.523,291110.78,57.96491228,291.11078,291.11078,17.06196882,17.06196882,0.579649123
F9,phyllostomus.discolor,1,PID0093,1,-8768480.282,2037308.523,32181.30835,57.96491228,32.18130835,32.18130835,5.672857159,5.672857159,0.579649123
F9,micronycteris.microtis,0,PID0093,0,-8768480.282,2037308.523,264696.0716,57.96491228,264.6960716,264.6960716,16.26948283,16.26948283,0.579649123
F9,lampronycteris.brachyotis,0,PID0093,0,-8768480.282,2037308.523,62463.03081,57.96491228,62.46303081,62.46303081,7.903355668,7.903355668,0.579649123
F9,carollia.sowelli,10,PID0093,1,-8768480.282,2037308.523,291110.78,57.96491228,291.11078,291.11078,17.06196882,17.06196882,0.579649123
F9,platyrrhinus.helleri,4,PID0093,1,-8768480.282,2037308.523,33137.88854,57.96491228,33.13788854,33.13788854,5.756551793,5.756551793,0.579649123
F9,lophostoma.brasiliense,0,PID0093,0,-8768480.282,2037308.523,-23387.26594,57.96491228,-23.38726594,23.38726594,4.836038248,-4.836038248,0.579649123
F9,mimon.cozumelae,0,PID0093,0,-8768480.282,2037308.523,-137235.3406,57.96491228,-137.2353406,137.2353406,11.71474885,-11.71474885,0.579649123
F9,chiroderma.salvini,0,PID0093,0,-8768480.282,2037308.523,60732.70567,57.96491228,60.73270567,60.73270567,7.793119123,7.793119123,0.579649123
FF1,nasua.narica,0,PID0092,0,-8776799.803,2026112.487,349580.4411,53.46274921,349.5804411,349.5804411,18.69707039,18.69707039,0.534627492
FF1,leopardus.wiedii,0,PID0092,0,-8776799.803,2026112.487,349580.4411,53.46274921,349.5804411,349.5804411,18.69707039,18.69707039,0.534627492
FF1,cabassous.centralis,1,PID0092,1,-8776799.803,2026112.487,36636.03456,53.46274921,36.63603456,36.63603456,6.052770817,6.052770817,0.534627492
FF1,dasypus.novemcinctus,0,PID0092,0,-8776799.803,2026112.487,349580.4411,53.46274921,349.5804411,349.5804411,18.69707039,18.69707039,0.534627492
FF1,philander.opossum,0,PID0092,0,-8776799.803,2026112.487,-2027.335734,53.46274921,-2.027335734,2.027335734,1.423845404,-1.423845404,0.534627492
FF1,odocoileus.virginianus,1,PID0092,1,-8776799.803,2026112.487,282565.7557,53.46274921,282.5657557,282.5657557,16.80969231,16.80969231,0.534627492
FF1,urocyon.cinereoargenteus,0,PID0092,0,-8776799.803,2026112.487,291482.7137,53.46274921,291.4827137,291.4827137,17.07286484,17.07286484,0.534627492
FF1,herpailurus.yagouaroundi,0,PID0092,0,-8776799.803,2026112.487,-36492.70172,53.46274921,-36.49270172,36.49270172,6.040918947,-6.040918947,0.534627492
FF1,puma.concolor,0,PID0092,0,-8776799.803,2026112.487,349580.4411,53.46274921,349.5804411,349.5804411,18.69707039,18.69707039,0.534627492
FF1,conepatus.semistriatus,0,PID0092,0,-8776799.803,2026112.487,-82869.82478,53.46274921,-82.86982478,82.86982478,9.103286482,-9.103286482,0.534627492
FF1,panthera.onca,0,PID0092,0,-8776799.803,2026112.487,1239.860431,53.46274921,1.239860431,1.239860431,1.113490202,1.113490202,0.534627492
FF1,tamandua.mexicana,0,PID0092,0,-8776799.803,2026112.487,184554.8496,53.46274921,184.5548496,184.5548496,13.5850966,13.5850966,0.534627492
FF1,pecari.tajacu,1,PID0092,1,-8776799.803,2026112.487,282565.7554,53.46274921,282.5657554,282.5657554,16.80969231,16.80969231,0.534627492
FF1,cuniculus.paca,1,PID0092,1,-8776799.803,2026112.487,79961.96872,53.46274921,79.96196872,79.96196872,8.942145644,8.942145644,0.534627492
FF1,leopardus.pardalis,0,PID0092,0,-8776799.803,2026112.487,234870.624,53.46274921,234.870624,234.870624,15.32548936,15.32548936,0.534627492
FF1,dasyprocta.punctata,0,PID0092,0,-8776799.803,2026112.487,-34031.97655,53.46274921,-34.03197655,34.03197655,5.833693217,-5.833693217,0.534627492
FF1,tayassu.pecari,0,PID0092,0,-8776799.803,2026112.487,-20844.18156,53.46274921,-20.84418156,20.84418156,4.565542855,-4.565542855,0.534627492
FF1,procyon.lotor,0,PID0092,0,-8776799.803,2026112.487,282569.7463,53.46274921,282.5697463,282.5697463,16.80981101,16.80981101,0.534627492
FF1,mazama.temama,1,PID0092,1,-8776799.803,2026112.487,229492.014,53.46274921,229.492014,229.492014,15.14899383,15.14899383,0.534627492
FF1,eira.barbara,1,PID0092,1,-8776799.803,2026112.487,282565.759,53.46274921,282.565759,282.565759,16.80969241,16.80969241,0.534627492
FF10,odocoileus.virginianus,1,PID0092,1,-8766320.331,2031753.16,293102.5937,87.07590066,293.1025937,293.1025937,17.1202393,17.1202393,0.870759007
FF10,panthera.onca,0,PID0092,0,-8766320.331,2031753.16,-4435.999395,87.07590066,-4.435999395,4.435999395,2.106181235,-2.106181235,0.870759007
FF10,tayassu.pecari,0,PID0092,0,-8766320.331,2031753.16,-18799.42395,87.07590066,-18.79942395,18.79942395,4.335830249,-4.335830249,0.870759007
FF10,cuniculus.paca,0,PID0092,0,-8766320.331,2031753.16,91601.10977,87.07590066,91.60110977,91.60110977,9.570846868,9.570846868,0.870759007
FF10,dasypus.novemcinctus,0,PID0092,0,-8766320.331,2031753.16,359649.8424,87.07590066,359.6498424,359.6498424,18.96443625,18.96443625,0.870759007
FF10,herpailurus.yagouaroundi,0,PID0092,0,-8766320.331,2031753.16,-24626.96193,87.07590066,-24.62696193,24.62696193,4.962555988,-4.962555988,0.870759007
FF10,philander.opossum,0,PID0092,0,-8766320.331,2031753.16,7253.558317,87.07590066,7.253558317,7.253558317,2.693243085,2.693243085,0.870759007
FF10,leopardus.wiedii,0,PID0092,0,-8766320.331,2031753.16,359649.8424,87.07590066,359.6498424,359.6498424,18.96443625,18.96443625,0.870759007
FF10,tamandua.mexicana,1,PID0092,1,-8766320.331,2031753.16,190685.8834,87.07590066,190.6858834,190.6858834,13.80890595,13.80890595,0.870759007
FF10,puma.concolor,0,PID0092,0,-8766320.331,2031753.16,359649.8424,87.07590066,359.6498424,359.6498424,18.96443625,18.96443625,0.870759007
FF10,nasua.narica,1,PID0092,1,-8766320.331,2031753.16,359649.8424,87.07590066,359.6498424,359.6498424,18.96443625,18.96443625,0.870759007
FF10,pecari.tajacu,1,PID0092,1,-8766320.331,2031753.16,293102.5933,87.07590066,293.1025933,293.1025933,17.12023929,17.12023929,0.870759007
FF10,dasyprocta.punctata,0,PID0092,0,-8766320.331,2031753.16,-44578.69864,87.07590066,-44.57869864,44.57869864,6.676728139,-6.676728139,0.870759007
FF10,eira.barbara,0,PID0092,0,-8766320.331,2031753.16,293102.5969,87.07590066,293.1025969,293.1025969,17.12023939,17.12023939,0.870759007
FF10,mazama.temama,0,PID0092,0,-8766320.331,2031753.16,232738.4406,87.07590066,232.7384406,232.7384406,15.25576745,15.25576745,0.870759007
FF10,cabassous.centralis,0,PID0092,0,-8766320.331,2031753.16,48537.14569,87.07590066,48.53714569,48.53714569,6.966860533,6.966860533,0.870759007
